-76.62051379680634, 39.32716308486259,0
-76.6204896569252, 39.32693421657574,0
-76.62007659673691, 39.326957690280665,0
-76.62008732557297, 39.32713080861109,0
-76.62010878324509, 39.32737141303661,0
-76.62011951208115, 39.327518122645905,0
-76.62012219429016, 39.32765896358128,0
-76.62013560533524, 39.3277910017006,0
-76.62014365196228, 39.327914237053676,0
-76.62015169858932, 39.32803747218959,0
-76.62017047405243, 39.32817831207902,0
-76.62019461393356, 39.32827807349578,0
-76.62035286426544, 39.32826340270809,0
-76.62034213542938, 39.32838663722874,0
-76.62036627531052, 39.32850400323695,0
-76.62031799554825, 39.32858029103666,0
-76.62038773298264, 39.328653644611734,0
-76.62035822868347, 39.328841429413345,0
-76.62017583847046, 39.32892945336551,0
-76.62004172801971, 39.32900574070109,0
-76.6200390458107, 39.32900574070109,0
-76.6199478507042, 39.329108435059865,0
-76.62006318569183, 39.32916418336292,0
-76.62019461393356, 39.32921406338585,0
-76.62029385566711, 39.32927567983565,0
-76.6204360127449, 39.32929035041096,0
-76.62053257226944, 39.329305020983156,0
-76.62073910236359, 39.329293284525626,0
-76.62100195884705, 39.329296218640195,0
-76.62098318338394, 39.32901747720686,0
-76.6209751367569, 39.32884729768027,0
-76.62083566188812, 39.3288384952797,0
-76.62069350481033, 39.32884436354687,0
-76.62051647901535, 39.32885023181353,0
-76.62045478820801, 39.32884436354687,0
-76.62044137716293, 39.32869472258017,0
-76.62043869495392, 39.32860963247594,0
-76.6204172372818, 39.32854508129329,0
-76.62043064832687, 39.32844238610719,0
-76.62044137716293, 39.32834849323363,0
-76.62041991949081, 39.32827807349578,0
-76.62052989006042, 39.32824579775887,0
-76.62058353424072, 39.328228192805184,0
-76.62057548761368, 39.328046274691005,0
-76.62057816982269, 39.327934776258076,0
-76.62057280540466, 39.327817409294504,0
-76.62055939435959, 39.32767950286066,0
-76.62055402994156, 39.32760027989268,0
-76.62054061889648, 39.32748291236775,0
-76.62053793668747, 39.32737141303661,0
-76.6205245256424, 39.32725697932768,0
