-76.61659240722656, 39.3306875606844,0
-76.61781549453735, 39.32900289131423,0
-76.61772966384888, 39.32623928174288,0
-76.62020802497864, 39.3245213072351,0
-76.62226796150208, 39.32548404210907,0
-76.62300825119019, 39.32630567604597,0
-76.62336230278015, 39.32646336226315,0
-76.62527203559875, 39.32562513145136,0
-76.62547588348389, 39.3252516590425,0
-76.62543296813965, 39.32433871809157,0
-76.62588357925415, 39.323948639688,0
-76.62682771682739, 39.32360005714623,0
-76.627117395401, 39.323135277721455,0
-76.62719249725342, 39.32232190629642,0
-76.62773966789246, 39.32192351684145,0
-76.62808299064636, 39.32210611228997,0
-76.62986397743225, 39.32160812358037,0
-76.6311514377594, 39.32066193526446,0
-76.63218140602112, 39.32086943379778,0
-76.63246035575867, 39.320919233354054,0
-76.633061170578, 39.32191521703699,0
-76.63290023803711, 39.32229700702197,0
-76.63341522216797, 39.32255429909729,0
-76.63475632667542, 39.32283648931746,0
-76.63519620895386, 39.32373285070033,0
-76.63528203964233, 39.32423082428271,0
-76.63505673408508, 39.3245213072351,0
-76.63557171821594, 39.32474539325977,0
-76.636483669281, 39.32481178898105,0
-76.6370415687561, 39.3245213072351,0
-76.63667678833008, 39.324164428009915,0
-76.63685917854309, 39.323351068552746,0
-76.63639783859253, 39.322653895775595,0
-76.63661241531372, 39.322164210741825,0
-76.63797497749329, 39.32140062723829,0
-76.63831830024719, 39.320753234694934,0
-76.63649439811707, 39.319798734759594,0
-76.63542151451111, 39.31953313246125,0
-76.63463830947876, 39.31964103351656,0
-76.63411259651184, 39.31951653228411,0
-76.63329720497131, 39.319682533877995,0
-76.63190245628357, 39.31949163201089,0
-76.63151621818542, 39.31916792765443,0
-76.63107633590698, 39.317673888136184,0
-76.63259983062744, 39.317275472209104,0
-76.63686990737915, 39.3170098603305,0
-76.63917660713196, 39.31624622056214,0
-76.64052844047546, 39.31637902807715,0
-76.6410756111145, 39.31692685641163,0
-76.64128482341766, 39.31792704707747,0
-76.64199829101562, 39.31867821821655,0
-76.64195537567139, 39.319184527914295,0
-76.64154767990112, 39.31949993210305,0
-76.64094686508179, 39.31932562996399,0
-76.64065718650818, 39.31879442076625,0
-76.63999199867249, 39.318728019332895,0
-76.63719177246094, 39.319624433365036,0
-76.6361403465271, 39.319275829273046,0
-76.63545370101929, 39.31926752915445,0
-76.63480997085571, 39.319491632011044,0
-76.63475632667542, 39.319657633664164,0
-76.63692355155945, 39.32003113594336,0
-76.63865625858307, 39.319607833209474,0
-76.6406786441803, 39.31935053029617,0
-76.64201974868774, 39.31952483237317,0
-76.64237380027771, 39.31991493544799,0
-76.64283514022827, 39.32007263607351,0
-76.64331793785095, 39.31999793582153,0
-76.64360761642456, 39.319657633664164,0
-76.64327502250671, 39.319068326012584,0
-76.64302825927734, 39.31809720257258,0
-76.64251327514648, 39.3174331787849,0
-76.64396166801453, 39.317673888136184,0
-76.6455602645874, 39.317375076403586,0
-76.64691209793091, 39.3186284170647,0
-76.64731979370117, 39.319367130512674,0
-76.64769530296326, 39.319707434083284,0
-76.6484785079956, 39.31989003531672,0
-76.64857506752014, 39.32092753327681,0
-76.64969086647034, 39.32173262109014,0
-76.64947628974915, 39.32241320356028,0
-76.64983034133911, 39.32281988992426,0
-76.65016293525696, 39.32302738205615,0
-76.65066719055176, 39.32304398140009,0
-76.65102124214172, 39.32276179201704,0
-76.65146112442017, 39.32371625151985,0
-76.65192246437073, 39.32380754696369,0
-76.65208339691162, 39.323168476354226,0
-76.65231943130493, 39.32316017669752,0
-76.6526198387146, 39.323342768917726,0
-76.65226578712463, 39.32396523881332,0
-76.65241599082947, 39.32440511419892,0
-76.65316700935364, 39.32451300773893,0
-76.65266275405884, 39.325575335245404,0
-76.65220141410828, 39.32602349982258,0
-76.65122509002686, 39.32656295337502,0
-76.65098905563354, 39.327857624923624,0
-76.65014147758484, 39.328405363363565,0
-76.64906859397888, 39.32860453991442,0
-76.64893984794617, 39.32946763174604,0
-76.64931535720825, 39.32985767936736,0
-76.6500449180603, 39.32970829968434,0
-76.65153622627258, 39.32991577138014,0
-76.65189027786255, 39.32952572408284,0
-76.65172934532166, 39.328986293384574,0
-76.65153622627258, 39.32889500470084,0
-76.65151476860046, 39.32852984877433,0
-76.65169715881348, 39.32821448530334,0
-76.65135383605957, 39.32795721404999,0
-76.65034532546997, 39.32815639187724,0
-76.64989471435547, 39.32862113793472,0
-76.64896130561829, 39.328587941890184,0
-76.64921879768372, 39.32802360672209,0
-76.64882183074951, 39.32790741950451,0
-76.6484785079956, 39.328081700258515,0
-76.64848923683167, 39.32842196143113,0
-76.64839267730713, 39.32793231678168,0
-76.64825320243835, 39.32833067201076,0
-76.64738416671753, 39.32856304484645,0
-76.64788842201233, 39.32970000080372,0
-76.64841413497925, 39.33202364891153,0
-76.6540789604187, 39.33029751769207,0
-76.65583848953247, 39.333185444009196,0
-76.65631055831909, 39.33680348220985,0
-76.65661096572876, 39.33803158105238,0
-76.65781259536743, 39.33909370319367,0
-76.65828466415405, 39.34100216336554,0
-76.65613889694214, 39.34173234304089,0
-76.65410041809082, 39.34218040406529,0
-76.65184736251831, 39.34402240254522,0
-76.65184736251831, 39.34845295682169,0
-76.65274858474731, 39.348884381556296,0
-76.65354251861572, 39.34900053391438,0
-76.65289878845215, 39.34845295682169,0
-76.65459394454956, 39.348403176873205,0
-76.65485143661499, 39.34603029153269,0
-76.65540933609009, 39.345930728148815,0
-76.65807008743286, 39.34647832500487,0
-76.65807008743286, 39.34933239673079,0
-76.6592288017273, 39.349066906603746,0
-76.65972232818604, 39.35092531631091,0
-76.65770530700684, 39.35251819957853,0
-76.65517330169678, 39.3554217996028,0
-76.65489435195923, 39.35596932208438,0
-76.6549801826477, 39.357362996311245,0
-76.65367126464844, 39.35815936910077,0
-76.65274858474731, 39.359436864820964,0
-76.65139675140381, 39.36029957598736,0
-76.6492509841919, 39.36076410835604,0
-76.64626836776733, 39.361178866788926,0
-76.64532423019409, 39.3587566427351,0
-76.64345741271973, 39.35910504999681,0
-76.6422986984253, 39.358590733904485,0
-76.64191246032715, 39.35739617869206,0
-76.64049625396729, 39.357678228292656,0
-76.63485288619995, 39.35630115180304,0
-76.63393020629883, 39.352982783691424,0
-76.62976741790771, 39.3532482589404,0
-76.62878036499023, 39.35044412568226,0
-76.62841558456421, 39.34870185603209,0
-76.62790060043335, 39.34755691232382,0
-76.6271710395813, 39.34674382496636,0
-76.62657022476196, 39.34503465131109,0
-76.62624835968018, 39.34332543585638,0
-76.62611961364746, 39.34146682404148,0
-76.62622690200806, 39.339674544413946,0
-76.62639856338501, 39.339276253811555,0
